State,PC No,PC Name,st_shp,shp_pc,pc_category,Votes,NCand,Winner,Winner_Party,Winner_Votes,RunnerUp_Votes,Margin,Margin_Pct,Total_Electors_PC,Turnout,Alliance,Winner_Share,N_Parties,Top2_Share,NOTA_Votes,NOTA_Pct,Indep_Votes,Indep_Pct,Electorate_Ratio,Region,Woman_Won_2024,Winner_2019,Winner_Party_2019,Winner_Sex_2019,Margin_Pct_2019,Turnout_2019,Party_Changed,Margin_Swing,Turnout_Swing,Lat,Lon,Dist_Delhi
Andaman & Nicobar Islands,1,Andaman & Nicobar Islands,Daman & Diu,Daman and Diu,GEN,202514.0,13,BISHNU PADA RAY,Bharatiya Janata Party,102436.0,78040.0,24396.0,12.05,315745.0,64.14,NDA,50.58,9.0,89.11778938740038,1809.0,0.89,3974.0,1.96,0.175,East,False,KULDEEP RAI SHARMA,INC,M,0.68,65.09,True,11.370000000000001,-0.9500000000000028,20.53915732956985,72.0723267063468,9.55
Andhra Pradesh,1,Araku (ST),Andhra Pradesh,Araku,ST,1164445.0,14,GUMMA THANUJA RANI,Yuvajana Sramika Rythu Congress Party,477005.0,426425.0,50580.0,4.34,1557153.0,74.78,Others,40.96,10.0,77.58460038902653,50470.0,4.33,38147.0,3.28,0.863,South,True,GODDETI. MADHAVI,YSRCP,F,20.85,74.03,False,-16.51,0.75,18.088352900098545,82.60111489327686,11.82
Andhra Pradesh,2,Srikakulam,Andhra Pradesh,Srikakulam,GEN,1235686.0,14,KINJARAPU RAMMOHAN NAIDU,Telugu Desam,754328.0,426427.0,327901.0,26.54,1646686.0,75.04,NDA,61.05,10.0,95.55461500737242,24605.0,1.99,14513.0,1.17,0.912,South,False,KINJARAPU RAM MOHAN NAIDU,TDP,M,0.57,74.48,False,25.97,0.5600000000000023,18.644869546546673,84.18117572285597,12.16
Andhra Pradesh,3,Vizianagaram,Andhra Pradesh,Vizianagaram,GEN,1299242.0,16,APPALANAIDU KALISETTI,Telugu Desam,743113.0,493762.0,249351.0,19.19,1590994.0,81.66,NDA,57.2,11.0,95.19973954043974,23250.0,1.79,13936.0,1.07,0.881,South,False,Bellana Chandra Sekhar,YSRCP,M,3.94,80.98,True,15.250000000000002,0.6799999999999926,18.31167445720294,83.51780985328213,12.07
Andhra Pradesh,4,Visakhapatnam,Andhra Pradesh,Visakhapatnam,GEN,1387125.0,34,SRIBHARAT MATHUKUMILI,Telugu Desam,907467.0,403220.0,504247.0,36.35,1931398.0,71.82,NDA,65.42,20.0,94.4894656213391,5313.0,0.38,11916.0,0.86,1.07,South,False,M V V SATYANARAYANA,YSRCP,M,0.36,67.77,True,35.99,4.049999999999997,17.929366662963833,83.2436422430404,12.26
Andhra Pradesh,5,Anakapalle,Andhra Pradesh,Anakapalli,GEN,1325332.0,16,C.M.RAMESH,Bharatiya Janata Party,762069.0,465539.0,296530.0,22.37,1601365.0,82.76,NDA,57.5,10.0,92.62645133445808,26235.0,1.98,17001.0,1.28,0.887,South,False,Dr.Beesetti Venkata Satyavathi,YSRCP,F,7.2,81.41,True,15.170000000000002,1.3500000000000085,17.66137785422827,82.82374069170972,12.3
Andhra Pradesh,6,Kakinada,Andhra Pradesh,Kakinada,GEN,1329803.0,16,TANGELLA UDAY SRINIVAS  (TEA TIME UDAY),Janasena Party,729699.0,500208.0,229491.0,17.26,1634921.0,81.34,Others,54.87,12.0,92.48790986334066,17220.0,1.29,8942.0,0.67,0.906,South,False,VANGA GEETHAVISWANATH,YSRCP,F,2.08,78.95,True,15.180000000000001,2.3900000000000006,17.22645330006146,82.23156284609055,12.44
Andhra Pradesh,7,Amalapuram (SC),Andhra Pradesh,Amalapuram,SC,1301106.0,16,G M HARISH (BALAYOGI),Telugu Desam,796981.0,454785.0,342196.0,26.3,1532229.0,84.92,NDA,61.25,14.0,96.20784163626945,13518.0,1.04,6833.0,0.53,0.849,South,False,CHINTA ANURADHA,YSRCP,F,3.23,84.47,True,23.07,0.45000000000000284,16.66510475475273,82.02175696874673,12.87
Andhra Pradesh,8,Rajahmundry,Andhra Pradesh,Rajahmundry,GEN,1325297.0,13,DAGGUBATI PURANDHESHWARI,Bharatiya Janata Party,726515.0,487376.0,239139.0,18.04,1623852.0,81.61,NDA,54.82,9.0,91.59388423877817,24435.0,1.84,11784.0,0.89,0.9,South,False,MARGANI BHARAT,YSRCP,M,9.73,81.5,True,8.309999999999999,0.10999999999999943,16.99799914223348,81.69036462118513,12.44
Andhra Pradesh,9,Narsapuram,Andhra Pradesh,Narsapuram,GEN,1230994.0,22,BHUPATHI RAJU SRINIVASA VARMA (B.J.P.VARMA),Bharatiya Janata Party,707343.0,430541.0,276802.0,22.49,1473811.0,83.52,NDA,57.46,9.0,92.43619384009996,7677.0,0.62,38511.0,3.13,0.817,South,False,KANUMURU RAGHU RAMA KRISHNA RAJU,YSRCP,M,2.77,81.8,True,19.72,1.7199999999999989,16.592354022326482,81.59268692042583,12.79
Andhra Pradesh,10,Eluru,Andhra Pradesh,Eluru,GEN,1382049.0,14,PUTTA MAHESH KUMAR,Telugu Desam,746351.0,564494.0,181857.0,13.16,1638116.0,84.37,NDA,54.0,12.0,94.84793954483524,22515.0,1.63,4447.0,0.32,0.908,South,False,KOTAGIRI SRIDHAR,YSRCP,M,12.5,83.26,True,0.6600000000000001,1.1099999999999994,16.92030736168059,81.18559725217789,12.34
Andhra Pradesh,11,Machilipatnam,Andhra Pradesh,Machilipatnam,GEN,1312004.0,16,BALASHOWRY VALLABHANENI,Janasena Party,724439.0,501260.0,223179.0,17.01,1540045.0,85.19,Others,55.22,9.0,93.42189505519801,12126.0,0.92,13717.0,1.05,0.853,South,False,BALASHOWRY VALLABHANENI,YSRCP,M,4.84,84.47,True,12.170000000000002,0.7199999999999989,16.277080095755675,80.98165577272397,12.89
Andhra Pradesh,12,Vijayawada,Andhra Pradesh,Vijayawada,GEN,1364405.0,18,KESINENI SIVANATH (CHINNI),Telugu Desam,794154.0,512069.0,282085.0,20.67,1704469.0,80.05,NDA,58.21,16.0,95.73572363044697,9193.0,0.67,11111.0,0.81,0.944,South,False,KESINENI SRINIVAS (NANI),TDP,M,0.68,77.3,False,19.990000000000002,2.75,16.83435380165531,80.45542509641868,12.21
Andhra Pradesh,13,Guntur,Andhra Pradesh,Guntur,GEN,1425371.0,31,DR CHANDRA SEKHAR PEMMASANI,Telugu Desam,864948.0,520253.0,344695.0,24.18,1793324.0,79.48,NDA,60.68,22.0,97.18178635597329,7387.0,0.52,3370.0,0.24,0.994,South,False,Jayadev Galla,TDP,M,0.31,79.21,False,23.87,0.27000000000001023,16.282371815305556,80.46993781747821,12.74
Andhra Pradesh,14,Narsaraopet,Andhra Pradesh,Narasaraopet,GEN,1499569.0,16,LAVU SRIKRISHNA DEVARAYALU,Telugu Desam,807996.0,648267.0,159729.0,10.65,1736162.0,86.37,NDA,53.88,14.0,97.11210354441843,11199.0,0.75,2831.0,0.19,0.962,South,False,LAVU SRI KRISHNA DEVARAYALU,YSRCP,M,10.71,86.05,True,-0.0600000000000005,0.3200000000000074,16.3617168756555,79.80911149055791,12.51
Andhra Pradesh,15,Bapatla (SC),Andhra Pradesh,Bapatla,SC,1300745.0,16,KRISHNA PRASAD TENNETI,Telugu Desam,717493.0,509462.0,208031.0,15.99,1511177.0,86.07,NDA,55.16,12.0,94.32709716354857,13723.0,1.06,4444.0,0.34,0.837,South,False,NANDIGAM SURESH,YSRCP,M,1.27,86.23,True,14.72,-0.1600000000000108,15.874948818058513,80.29502605702244,13.1
Andhra Pradesh,16,Ongole,Andhra Pradesh,Ongole,GEN,1422214.0,26,MAGUNTA SREENIVASULU REDDY,Telugu Desam,701894.0,651695.0,50199.0,3.53,1614525.0,88.09,NDA,49.35,11.0,95.17477679167833,13205.0,0.93,17838.0,1.25,0.894,South,False,MAGUNTA SREENIVASULU REDDY,YSRCP,M,16.01,86.24,True,-12.480000000000002,1.8500000000000085,15.617055241511185,79.34968469250524,13.16
Andhra Pradesh,17,Nandyal,Andhra Pradesh,Nandyal,GEN,1404418.0,32,DR BYREDDY SHABARI,Telugu Desam,701131.0,589156.0,111975.0,7.97,1724191.0,81.45,NDA,49.92,15.0,91.87343084466305,10697.0,0.76,27932.0,1.99,0.955,South,False,POCHA . BRAHMANANDA REDDY,YSRCP,M,19.25,81.03,True,-11.280000000000001,0.4200000000000017,15.491193783828178,78.35134207751882,13.16
Andhra Pradesh,18,Kurnoolu,Andhra Pradesh,Kurnool,GEN,1330780.0,20,BASTIPATI NAGARAJU PANCHALINGALA,Telugu Desam,658914.0,547616.0,111298.0,8.36,1724191.0,77.18,NDA,49.51,13.0,90.66337035422835,10511.0,0.79,25569.0,1.92,0.955,South,False,AYUSHMAN DOCTOR SANJEEV KUMAR,YSRCP,M,12.54,75.54,True,-4.18,1.6400000000000006,15.592704518723231,77.48284290070804,13.01
Andhra Pradesh,19,Ananthapur,Andhra Pradesh,Anantapuramu,GEN,1440428.0,22,AMBICA G LAKSHMINARAYANA VALMIKI,Telugu Desam,768245.0,579690.0,188555.0,13.09,1769264.0,81.41,NDA,53.33,15.0,93.57878352822911,9199.0,0.64,19633.0,1.36,0.98,South,False,TALARI RANGAIAH,YSRCP,M,10.54,80.66,True,2.5500000000000007,0.75,14.79630340763931,77.3978211922355,13.81
Andhra Pradesh,20,Hindupur,Andhra Pradesh,Hindupur,GEN,1416339.0,14,B K PARTHASARATHI,Telugu Desam,725534.0,593107.0,132427.0,9.35,1658529.0,85.4,NDA,51.23,9.0,93.10207513879092,17971.0,1.27,12628.0,0.89,0.919,South,False,KURUVA GORANTLA MADHAV,YSRCP,M,10.52,84.81,True,-1.17,0.5900000000000034,14.169432104658195,77.7448057294149,14.44
Andhra Pradesh,21,Kadapa,Andhra Pradesh,Kadapa,GEN,1321975.0,15,Y. S. AVINASH REDDY,Yuvajana Sramika Rythu Congress Party,605143.0,542448.0,62695.0,4.74,1641349.0,80.54,Others,45.78,13.0,86.8088277009777,16846.0,1.27,4165.0,0.32,0.909,South,False,Y.S.Avinash Reddy,YSRCP,M,31.0,78.22,False,-26.259999999999998,2.3200000000000074,14.669625677212439,78.64307716380704,14.0
Andhra Pradesh,22,Nellore,Andhra Pradesh,Nellore,GEN,1375649.0,15,PRABHAKAR REDDY VEMIREDDY,Telugu Desam,766202.0,520300.0,245902.0,17.88,1712840.0,80.31,NDA,55.7,15.0,93.51964054784324,15577.0,1.13,2015.0,0.15,0.949,South,False,Adala Prabhakara Reddy,YSRCP,M,11.54,76.94,True,6.34,3.3700000000000045,14.812836742175424,79.67748723240692,14.01
Andhra Pradesh,23,Thirupathi(SC),Andhra Pradesh,Tirupati,SC,1382570.0,24,GURUMOORTHY MADDILA,Yuvajana Sramika Rythu Congress Party,632228.0,617659.0,14569.0,1.05,1730318.0,79.9,Others,45.73,17.0,90.40316222686735,16118.0,1.17,16825.0,1.22,0.959,South,False,Balli Durga Prasad Rao,YSRCP,M,17.39,79.59,False,-16.34,0.3100000000000023,13.92919007251569,79.78836777947721,14.9
Andhra Pradesh,24,Rajampet,Andhra Pradesh,Rajampet,GEN,1332939.0,19,P V MIDHUN REDDY,Yuvajana Sramika Rythu Congress Party,644844.0,568773.0,76071.0,5.71,1667385.0,79.94,Others,48.38,11.0,91.04820250589111,11400.0,0.86,30324.0,2.27,0.924,South,False,P.V.MIDHUN REDDY,YSRCP,M,21.91,79.15,False,-16.2,0.789999999999992,13.879202641776045,78.83163982480153,14.81
Andhra Pradesh,25,Chittoor(SC),Andhra Pradesh,Chittoor,SC,1418857.0,20,DAGGUMALLA PRASADA RAO,Telugu Desam,778071.0,557592.0,220479.0,15.54,1643593.0,86.33,NDA,54.84,8.0,94.13654793964437,11976.0,0.84,24048.0,1.69,0.911,South,False,N. REDDEPPA,YSRCP,M,10.4,84.23,True,5.139999999999999,2.0999999999999943,13.252360897079337,78.99231060130276,15.45
Arunachal Pradesh,1,Arunachal West,Arunachal Pradesh,Arunachal West,GEN,399804.0,9,KIREN RIJIJU,Bharatiya Janata Party,205417.0,104679.0,100738.0,25.2,520085.0,76.87,NDA,51.38,5.0,77.5620053826375,2296.0,0.57,56882.0,14.23,0.288,Northeast,False,KIREN RIJIJU,BJP,M,48.8,77.26,False,-23.599999999999998,-0.39000000000000057,27.83041858099153,93.47334868662473,16.29
Arunachal Pradesh,2,Arunachal East,Arunachal Pradesh,Arunachal East,GEN,323443.0,7,TAPIR GAO,Bharatiya Janata Party,145581.0,115160.0,30421.0,9.41,378357.0,85.49,NDA,45.01,5.0,80.61420404831763,4895.0,1.51,51185.0,15.83,0.21,Northeast,False,Tapir Gao,BJP,M,23.81,86.46,False,-14.399999999999999,-0.9699999999999989,28.241131534864394,95.87020438653757,18.67
Assam,1,Kokrajhar,Assam,Kokrajhar,ST,1241496.0,13,JOYANTA BASUMATARY,"United People’s Party, Liberal",488995.0,437412.0,51583.0,4.15,1494404.0,83.08,Others,39.39,8.0,74.62021625522756,13912.0,1.12,61801.0,4.98,0.828,Northeast,False,Naba Kumar Sarania,IND,M,2.55,83.29,True,1.6000000000000005,-0.21000000000000796,26.619508322762346,90.65961619705675,13.6
Assam,2,Dhubri,Assam,Dhubri,GEN,2453608.0,14,RAKIBUL HUSSAIN,Indian National Congress,1471885.0,459409.0,1012476.0,41.26,2663987.0,92.1,INDIA,59.99,12.0,78.71241045839433,15015.0,0.61,25687.0,1.05,1.476,Northeast,False,BADRUDDIN AJMAL,AIUDF,M,13.43,90.66,True,27.83,1.4399999999999977,26.0934077927663,90.1773651730539,13.22
Assam,3,Barpeta,Assam,Barpeta,GEN,1685943.0,15,PHANI BHUSAN CHOUDHURY,Asom Gana Parishad,860113.0,637762.0,222351.0,13.19,1979051.0,85.19,NDA,51.02,11.0,88.8449372250426,17117.0,1.02,35954.0,2.13,1.096,Northeast,False,Abdul Khaleque,INC,M,9.62,86.55,True,3.5700000000000003,-1.3599999999999994,26.358101147996567,90.89404634122917,13.88
Assam,4,Darrang-Udalguri,Assam,Mangaldoi,GEN,1811200.0,12,DILIP SAIKIA,Bharatiya Janata Party,868387.0,539375.0,329012.0,18.17,2214516.0,81.79,NDA,47.95,12.0,77.72537544169612,23204.0,1.28,14291.0,0.79,1.227,Northeast,False,,,,,,,,,26.57707465144872,91.94199093890806,14.88
Assam,5,Guwahati,Assam,Gauhati,GEN,1599389.0,9,BIJULI KALITA  MEDHI,Bharatiya Janata Party,894887.0,643797.0,251090.0,15.7,2039765.0,78.41,NDA,55.95,8.0,96.20448808888894,20249.0,1.27,14439.0,0.9,1.13,Northeast,True,QUEEN OJA,BJP,F,19.59,80.86,False,-3.8900000000000006,-2.450000000000003,26.08187874413333,91.4113258959293,14.43
Assam,6,Diphu,Assam,Autonomous District,ST,682827.0,6,AMARSING TISSO,Bharatiya Janata Party,334620.0,187017.0,147603.0,21.62,902050.0,75.7,NDA,49.01,6.0,76.39372784028751,16259.0,2.38,187017.0,27.39,0.5,Northeast,False,,,,,,,,,25.8475284291337,93.10853537494297,16.14
Assam,7,Karimganj,Assam,Karimganj,SC,1146882.0,25,KRIPANATH MALLAH,Bharatiya Janata Party,545093.0,526733.0,18360.0,1.6,1414520.0,81.08,NDA,47.53,8.0,93.45564757315923,2940.0,0.26,36901.0,3.22,0.784,Northeast,False,KRIPANATH MALLAH,BJP,M,3.62,79.1,False,-2.02,1.980000000000004,24.554925508495977,92.47391276732215,15.8
Assam,8,Silchar,Assam,Silchar,GEN,1089426.0,9,PARIMAL SUKLABAIDYA,Bharatiya Janata Party,652405.0,388094.0,264311.0,24.26,1374559.0,79.26,NDA,59.89,8.0,95.50891937589152,12700.0,1.17,7740.0,0.71,0.762,Northeast,False,RAJDEEP ROY,BJP,M,8.59,79.42,False,15.670000000000002,-0.1599999999999966,24.815023703307826,92.86063188720934,16.11
Assam,9,Nagaon,Assam,Nowgong,GEN,1549998.0,14,PRADYUT BORDOLOI,Indian National Congress,788850.0,576619.0,212231.0,13.69,1821023.0,85.12,INDIA,50.89,9.0,88.09488786437144,11995.0,0.77,24469.0,1.58,1.009,Northeast,False,Unmesh Bhaiyyasaheb Patil,BJP,M,37.82,56.35,True,-24.130000000000003,28.770000000000003,26.1608025810568,92.63144773333546,15.62
Assam,10,Kaziranga,Assam,Kaliabor,GEN,1629937.0,12,KAMAKHYA PRASAD TASA,Bharatiya Janata Party,897043.0,648096.0,248947.0,15.27,2053805.0,79.36,NDA,55.04,8.0,94.79746763218456,24431.0,1.5,41529.0,2.55,1.138,Northeast,False,Pradeep Kumar,BJP,M,8.2,67.44,False,7.07,11.920000000000002,26.49960013478456,93.60584968043972,16.54
Assam,11,Sonitpur,Assam,Tezpur,GEN,1288468.0,9,RANJIT DUTTA,Bharatiya Janata Party,775788.0,414380.0,361408.0,28.05,1638992.0,78.61,NDA,60.21,9.0,92.37078452860295,18748.0,1.46,8205.0,0.64,0.908,Northeast,False,Rajesh Verma,BJP,M,9.47,63.89,False,18.58,14.719999999999999,26.799075189472727,93.01694020461865,15.92
Assam,12,Lakhimpur,Assam,Lakhimpur,GEN,1211214.0,10,PRADAN BARUAH,Bharatiya Janata Party,663122.0,461865.0,201257.0,16.62,1580500.0,76.63,NDA,54.75,8.0,92.88094424271847,16921.0,1.4,23982.0,1.98,0.876,Northeast,False,PRADAN BARUAH,BJP,M,27.31,75.15,False,-10.689999999999998,1.4799999999999898,27.441902585013416,94.76264796351182,17.6
Assam,13,Dibrugarh,Assam,Dibrugarh,GEN,1278322.0,4,SARBANANDA SONOWAL,Bharatiya Janata Party,693762.0,414441.0,279321.0,21.85,1661998.0,76.91,NDA,54.27,4.0,86.69200717816013,32255.0,2.52,0.0,0.0,0.921,Northeast,False,RAMESWAR TELI,BJP,M,35.89,77.28,False,-14.04,-0.37000000000000455,27.372955966888725,95.25735891487918,18.1
Assam,14,Jorhat,Assam,Jorhat,GEN,1391160.0,5,GAURAV GOGOI,Indian National Congress,751771.0,607378.0,144393.0,10.38,1732944.0,80.28,INDIA,54.04,5.0,97.69897064320423,14555.0,1.05,8370.0,0.6,0.96,Northeast,False,TOPON KUMAR GOGOI,BJP,M,7.81,77.5,True,2.570000000000001,2.780000000000001,26.892681103832352,94.63784733484118,17.52
Bihar,1,Valmiki Nagar,Bihar,Valmiki Nagar,GEN,1101830.0,11,SUNIL KUMAR,Janata Dal  (United),523422.0,424747.0,98675.0,8.96,1829052.0,60.24,NDA,47.5,7.0,86.0540192225661,30709.0,2.79,79281.0,7.2,1.013,East,False,BAIDYANATH PRASAD MAHTO,JD(U),M,34.36,61.97,False,-25.4,-1.7299999999999969,27.15192090325144,84.2912665190223,7.24
Bihar,2,Paschim Champaran,Bihar,Paschim Champaran,GEN,1086256.0,9,DR.SANJAY JAISWAL,Bharatiya Janata Party,580421.0,443853.0,136568.0,12.57,1759234.0,61.75,NDA,53.43,6.0,94.29397858331737,11288.0,1.04,26587.0,2.45,0.975,East,False,DR. SANJAY JAISWAL,BJP,M,29.02,62.0,False,-16.45,-0.25,26.812816501727678,84.69140272331396,7.7
Bihar,3,Purvi Champaran,Bihar,Purvi Champaran,GEN,1073688.0,13,RADHA MOHAN SINGH,Bharatiya Janata Party,542193.0,453906.0,88287.0,8.22,1793440.0,59.87,NDA,50.5,8.0,92.77359903435635,19788.0,1.84,34230.0,3.19,0.994,East,False,RADHA MOHAN SINGH,BJP,M,29.38,60.25,False,-21.159999999999997,-0.38000000000000256,26.508604477487896,84.85597822315877,7.94
Bihar,4,Sheohar,Bihar,Sheohar,GEN,1055602.0,13,LOVELY ANAND,Janata Dal  (United),476612.0,447469.0,29143.0,2.76,1834437.0,57.54,NDA,45.15,12.0,87.54066400025768,30168.0,2.86,49686.0,4.71,1.016,East,True,RAMA DEVI,BJP,F,33.88,59.57,True,-31.120000000000005,-2.030000000000001,26.58958084129311,85.23667241402768,8.28
Bihar,5,Sitamarhi,Bihar,Sitamarhi,GEN,1093992.0,15,DEVESH CHANDRA THAKUR,Janata Dal  (United),515719.0,464363.0,51356.0,4.69,1950028.0,56.1,NDA,47.14,8.0,89.58767522980058,32133.0,2.94,60340.0,5.52,1.08,East,False,Sunil Kumar Pintu,JD(U),M,24.12,59.28,False,-19.43,-3.1799999999999997,26.58195003926093,85.59185331690094,8.63
Bihar,6,Madhubani,Bihar,Madhubani,GEN,1027728.0,13,ASHOK KUMAR YADAV,Bharatiya Janata Party,553428.0,401483.0,151945.0,14.78,1936759.0,53.06,NDA,53.85,12.0,92.9147595472732,20719.0,2.02,20420.0,1.99,1.073,East,False,ASHOK KUMAR YADAV,BJP,M,47.21,53.75,False,-32.43,-0.6899999999999977,26.371874339170102,85.91994587872894,9.0
Bihar,7,Jhanjharpur,Bihar,Jhanjharpur,GEN,1093741.0,11,RAMPRIT MANDAL,Janata Dal  (United),533032.0,348863.0,184169.0,16.84,2005278.0,54.54,NDA,48.73,8.0,80.6310634784652,35928.0,3.28,70922.0,6.48,1.111,East,False,Ramprit Mandal,JD(U),M,30.45,57.25,False,-13.61,-2.710000000000001,26.39586963709341,86.34033810472872,9.4
Bihar,8,Supaul,Bihar,Supaul,GEN,1231114.0,16,DILESHWAR KAMAIT,Janata Dal  (United),595038.0,425235.0,169803.0,13.79,1928887.0,63.83,NDA,48.33,10.0,82.87396618022377,18612.0,1.51,123029.0,9.99,1.069,East,False,Dileshwar Kamait,JD(U),M,24.02,65.7,False,-10.23,-1.8700000000000045,26.20776350401822,86.82254512887154,9.92
Bihar,9,Araria,Bihar,Araria,GEN,1252560.0,10,PRADEEP KUMAR SINGH,Bharatiya Janata Party,600146.0,580052.0,20094.0,1.6,2019757.0,62.02,NDA,47.91,7.0,94.22287155904708,13504.0,1.08,35773.0,2.86,1.119,East,False,PRADEEP KUMAR SINGH,BJP,M,11.73,64.78,False,-10.13,-2.759999999999998,26.200582980667964,87.35208503970385,10.43
Bihar,10,Kishanganj,Bihar,Kishanganj,GEN,1151099.0,13,MOHAMMAD JAWED,Indian National Congress,402850.0,343158.0,59692.0,5.19,1830197.0,62.89,INDIA,35.0,7.0,64.80832665131322,24966.0,2.17,57227.0,4.97,1.014,East,False,Dr. Mohammad Jawed,INC,M,3.13,66.38,False,2.0600000000000005,-3.489999999999995,26.178336206639926,87.86367927879998,10.94
Bihar,11,Katihar,Bihar,Katihar,GEN,1171546.0,10,TARIQ ANWAR,Indian National Congress,567092.0,517229.0,49863.0,4.26,1834512.0,63.86,INDIA,48.41,9.0,92.55470975958264,22939.0,1.96,23188.0,1.98,1.016,East,False,DULAL CHANDRA GOSWAMI,JD(U),M,5.12,67.6,True,-0.8600000000000003,-3.739999999999995,25.53366872727843,87.68596327224863,10.93
Bihar,12,Purnia,Bihar,Purnia,GEN,1195844.0,8,RAJESH RANJAN ALIAS PAPPU YADAV,Independent,567556.0,543709.0,23847.0,1.99,1895036.0,63.1,Others,47.46,6.0,92.92725472553276,23834.0,1.99,583708.0,48.81,1.05,East,False,SANTOSH KUMAR,JD(U),M,22.83,65.37,True,-20.84,-2.270000000000003,25.750011170192217,87.30668555516056,10.5
Bihar,13,Madhepura,Bihar,Madhepura,GEN,1209695.0,9,DINESH CHANDRA YADAV,Janata Dal  (United),640649.0,466115.0,174534.0,14.43,2073608.0,58.34,NDA,52.96,9.0,91.49116099512688,32625.0,2.7,0.0,0.0,1.149,East,False,Dinesh Chandra Yadav,JD(U),M,26.28,60.87,False,-11.850000000000001,-2.529999999999994,25.79835264204944,86.76533750966506,9.97
Bihar,14,Darbhanga,Bihar,Darbhanga,GEN,1024184.0,9,GOPAL JEE THAKUR,Bharatiya Janata Party,566630.0,388474.0,178156.0,17.39,1782853.0,57.45,NDA,55.33,9.0,93.25511822094468,23904.0,2.33,6992.0,0.68,0.988,East,False,Gopal Jee Thakur,BJP,M,27.77,58.31,False,-10.379999999999999,-0.8599999999999994,26.079261200888546,86.1018046729748,9.25
Bihar,15,Muzaffarpur,Bihar,Muzaffarpur,GEN,1112460.0,27,RAJ BHUSHAN CHOUDHARY,Bharatiya Janata Party,619749.0,384822.0,234927.0,21.12,1869072.0,59.52,NDA,55.71,15.0,90.30176365891808,7588.0,0.68,70002.0,6.29,1.035,East,False,Ajay Nishad,BJP,M,38.75,61.14,False,-17.63,-1.6199999999999974,26.118880039378627,85.525762036599,8.69
Bihar,16,Vaishali,Bihar,Vaishali,GEN,1172060.0,16,VEENA DEVI,Lok Janshakti Party(Ram Vilas),567043.0,477409.0,89634.0,7.65,1871877.0,62.61,NDA,48.38,12.0,89.11250277289558,27460.0,2.34,56854.0,4.85,1.037,East,True,Veena Devi (W/o Dinesh Prasad Singh),LJP,F,21.83,61.91,False,-14.179999999999998,0.7000000000000028,26.14388789285344,85.16566213880894,8.34
Bihar,17,Gopalganj,Bihar,Gopalganj,SC,1063027.0,12,DR. ALOK KUMAR SUMAN,Janata Dal  (United),511866.0,384686.0,127180.0,11.96,2027054.0,52.44,NDA,48.15,9.0,84.33953229786262,42863.0,4.03,43127.0,4.06,1.123,East,False,DR. ALOK KUMAR SUMAN,JD(U),M,27.95,55.71,False,-15.989999999999998,-3.270000000000003,26.443902513515468,84.37391881825762,7.49
Bihar,18,Siwan,Bihar,Siwan,GEN,998018.0,14,VIJAYLAKSHMI DEVI,Janata Dal  (United),386508.0,293651.0,92857.0,9.3,1901956.0,52.47,NDA,38.73,6.0,68.15097523291162,26964.0,2.7,364732.0,36.55,1.054,East,True,Kavita Singh,JD(U),F,11.88,54.73,False,-2.58,-2.259999999999998,26.155363267168173,84.31070479084131,7.52
Bihar,19,Maharajganj,Bihar,Maharajganj,GEN,1014109.0,6,"JANARDAN SINGH ""SIGRIWAL""",Bharatiya Janata Party,529533.0,426882.0,102651.0,10.12,1942449.0,52.21,NDA,52.22,6.0,94.31086796389737,21687.0,2.14,0.0,0.0,1.076,East,True,Janardan Singh (Sigriwal),BJP,M,23.72,53.81,False,-13.6,-1.6000000000000014,26.065647614310894,84.67023065644399,7.89
Bihar,20,Saran,Bihar,Saran,GEN,1021508.0,15,RAJIV PRATAP RUDY,Bharatiya Janata Party,471752.0,458091.0,13661.0,1.34,1800790.0,56.73,NDA,46.18,10.0,91.02650199508962,11417.0,1.12,51793.0,5.07,0.998,East,False,Rajiv Pratap Rudy,BJP,M,14.68,56.56,False,-13.34,0.1699999999999946,25.824710897976125,84.91842898801494,8.2
Bihar,21,Hajipur,Bihar,Hajipur,SC,1155324.0,15,CHIRAG PASWAN,Lok Janshakti Party(Ram Vilas),615718.0,445613.0,170105.0,14.72,1972915.0,58.56,NDA,53.29,10.0,91.86436012754864,36927.0,3.2,36679.0,3.17,1.093,East,False,PASHU PATI KUMAR PARAS,LJP,M,20.41,55.21,False,-5.6899999999999995,3.3500000000000014,25.71667888919687,85.35937141812319,8.65
Bihar,22,Ujiarpur,Bihar,Ujiarpur,GEN,1042068.0,14,NITYANAND RAI,Bharatiya Janata Party,515965.0,455863.0,60102.0,5.77,1748377.0,59.6,NDA,49.51,10.0,93.25955695789526,23269.0,2.23,30423.0,2.92,0.969,East,False,Nityanand Rai,BJP,M,28.61,60.12,False,-22.84,-0.519999999999996,25.708261415007144,85.71083280156529,8.99
Bihar,23,Samastipur,Bihar,Samastipur,SC,1094592.0,13,SHAMBHAVI,Lok Janshakti Party(Ram Vilas),579786.0,392535.0,187251.0,17.11,1820016.0,60.14,NDA,52.97,9.0,88.82953648482722,32668.0,2.98,55237.0,5.05,1.008,East,True,Ramchandra Paswan,LJP,M,24.69,60.69,False,-7.580000000000002,-0.5499999999999972,25.900012334858268,85.98104421346656,9.19
